Period,Temporal replication,MPA,MPA Year,Site,Latitude,Longitude,Year,No. Transects,Area (m2),Susceptible species,Family/Subfamily,Group Species,Healthy,SCTLD,Dead
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,Yes,Faviinae,Pseudodiploria strigosa,0.526315789,0,0
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,No,Siderastreidae,Siderastrea radians,0,0,0
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,Yes,Siderastreidae,Siderastrea siderea,1.578947368,0,0
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,RBCM,2016,MX1014,20.50098,-87.21507,2017,3,19,No,Astrocoeniidae ,Stephanocoenia intersepta,1.578947368,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Acroporidae,Acropora cervicornis,2,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Agaricia (encrusting),40,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Agaricia tenuifolia,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Faviinae,Colpophyllia natans,2,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Meandrinidae ,Dichocoenia stokesi,1,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Faviinae,Diploria labyrinthiformis,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Meandrinidae ,Eusmilia fastigiata,3,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Agariciidae,Helioseris cucullata,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Isophyllia spp.,1,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Montastraeidae ,Montastraea cavernosa,8,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Merulinidae,Orbicella annularis,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Merulinidae,Orbicella faveolata,4,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Merulinidae,Orbicella franksi,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Poritidae,Porites astreoides,19,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Poritidae,Branching Porites,1,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Faviinae,Pseudodiploria strigosa,5,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Siderastreidae,Siderastrea radians,1,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,Yes,Siderastreidae,Siderastrea siderea,11,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,RBSK,1986,MX1026,19.130039,-87.537354,2016,2,10,No,Astrocoeniidae ,Stephanocoenia intersepta,1,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Agaricia (encrusting),25.29411765,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Agaricia (encrusting),0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Agaricia tenuifolia,0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Faviinae,Colpophyllia natans,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Meandrinidae ,Dichocoenia stokesi,1.176470588,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Faviinae,Diploria labyrinthiformis,0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Meandrinidae ,Eusmilia fastigiata,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Agariciidae,Helioseris cucullata,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Isophyllia spp.,0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Pocilloporidae,Madracis spp.,0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Meandrinidae ,Meandrina spp.,1.176470588,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Montastraeidae ,Montastraea cavernosa,1.764705882,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Mussinae,Mycetophyllia spp.,0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Merulinidae,Orbicella annularis,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Merulinidae,Orbicella faveolata,5.882352941,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Merulinidae,Orbicella franksi,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Poritidae,Porites astreoides,5.294117647,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Poritidae,Branching Porites,1.176470588,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Poritidae,Branching Porites,1.176470588,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Faviinae,Pseudodiploria strigosa,0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Siderastreidae,Siderastrea radians,0.588235294,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,Yes,Siderastreidae,Siderastrea siderea,2.352941176,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,RBSK,1986,MX1028,19.2394994,-87.4963913,2016,2,17,No,Astrocoeniidae ,Stephanocoenia intersepta,0.588235294,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Agaricia (encrusting),23.57142857,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Agaricia (encrusting),2.857142857,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Agaricia (encrusting),1.428571429,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Agaricia tenuifolia,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Faviinae,Colpophyllia natans,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Meandrinidae ,Dichocoenia stokesi,3.571428571,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Faviinae,Diploria labyrinthiformis,0.714285714,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Meandrinidae ,Eusmilia fastigiata,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Agariciidae,Helioseris cucullata,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Montastraeidae ,Montastraea cavernosa,1.428571429,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Merulinidae,Orbicella annularis,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Merulinidae,Orbicella faveolata,3.571428571,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Merulinidae,Orbicella franksi,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Poritidae,Porites astreoides,10.71428571,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Poritidae,Branching Porites,1.428571429,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Poritidae,Branching Porites,0.714285714,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Faviinae,Pseudodiploria strigosa,4.285714286,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Mussinae,Scolymia spp.,0.714285714,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Siderastreidae,Siderastrea radians,2.142857143,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,Yes,Siderastreidae,Siderastrea siderea,12.14285714,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,RBCM,2016,MX1047,20.39043,-87.31046,2016,2,14,No,Astrocoeniidae ,Stephanocoenia intersepta,2.857142857,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Acroporidae,Acropora palmata,3,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Agaricia (encrusting),10,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Agaricia tenuifolia,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Faviinae,Colpophyllia natans,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Faviinae,Diploria labyrinthiformis,1,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Meandrinidae ,Eusmilia fastigiata,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Agariciidae,Helioseris cucullata,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Montastraeidae ,Montastraea cavernosa,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Merulinidae,Orbicella annularis,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Merulinidae,Orbicella faveolata,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Merulinidae,Orbicella franksi,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Poritidae,Porites astreoides,29,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Poritidae,Branching Porites,2,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Faviinae,Pseudodiploria strigosa,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Siderastreidae,Siderastrea radians,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,Yes,Siderastreidae,Siderastrea siderea,2,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,PNCOIMPCPN,1996,MX1134,21.19909,-86.72709,2016,2,10,No,Astrocoeniidae ,Stephanocoenia intersepta,0,0,0
Pre,Yes,RBCM,2016,MX2052,20.48636,-87.23286,2017,3,28,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,RBCM,2016,MX2052,20.48636,-87.23286,2017,3,28,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,RBCM,2016,MX2052,20.48636,-87.23286,2017,3,28,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,RBCM,2016,MX2052,20.48636,-87.23286,2017,3,28,No,Agariciidae,Agaricia (encrusting),23.21428571,0,0
